TransactionID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,Discount,Amount,CustomerName,Gender,Age,AgeGroup,City,State,Region,JoinDate,Email
TXN002252,C00457,2025-01-15,Clothing,Jacket,3,107.08,0.2,256.98,Donald Moore,Female,52,46-55,Denver,CO,West,2021-08-04,customer457@email.com
TXN001679,C00328,2025-01-15,Home,Lamp,3,277.4,0.05,790.6,Joshua Hernandez,Female,61,56-65,San Diego,CA,West,2023-04-08,customer328@email.com
TXN001540,C00296,2025-01-16,Beauty,Perfume,3,178.42,0.0,535.27,Christopher Anderson,Female,28,26-35,Seattle,WA,West,2021-11-30,customer296@email.com
TXN001148,C00215,2025-01-17,Electronics,Headphones,2,265.72,0.15,451.72,Patricia Williams,Female,51,46-55,Charlotte,NC,South,2022-11-20,customer215@email.com
TXN002981,C00627,2025-01-17,Home,Sofa,2,122.67,0.2,196.28,Sandra Smith,Male,36,36-45,San Antonio,TX,South,2023-02-28,customer627@email.com
TXN001427,C00275,2025-01-17,Sports,Bicycle,2,40.37,0.1,72.66,Paul Perez,Male,28,26-35,Charlotte,NC,South,2022-09-16,customer275@email.com
TXN002384,C00493,2025-01-17,Beauty,Makeup,2,122.41,0.15,208.11,Patricia Jones,Male,52,46-55,Fort Worth,TX,South,2021-10-12,customer493@email.com
TXN002842,C00585,2025-01-17,Sports,Yoga Mat,2,287.39,0.05,546.05,Emily Smith,Male,54,46-55,Phoenix,AZ,West,2021-04-29,customer585@email.com
TXN000584,C00108,2025-01-18,Beauty,Perfume,2,165.54,0.1,297.97,Joshua Wilson,Female,34,26-35,San Diego,CA,West,2022-05-05,customer108@email.com
TXN002816,C00579,2025-01-18,Clothing,Jeans,1,27.59,0.15,23.45,Charles Anderson,Female,64,56-65,Nashville,TN,South,2024-02-19,customer579@email.com
TXN002420,C00499,2025-01-18,Sports,Yoga Mat,3,227.85,0.1,615.2,Joshua Sanchez,Male,56,56-65,Nashville,TN,South,2024-01-28,customer499@email.com
TXN001213,C00230,2025-01-18,Home,Lamp,1,240.5,0.0,240.5,John Martinez,Female,38,36-45,San Jose,CA,West,2023-07-08,customer230@email.com
TXN001802,C00353,2025-01-19,Sports,Yoga Mat,1,52.27,0.0,52.27,Donna Thompson,Male,62,56-65,Fort Worth,TX,South,2022-11-01,customer353@email.com
TXN000047,C00008,2025-01-19,Home,Lamp,2,99.7,0.0,199.4,Jennifer Miller,Male,39,36-45,San Diego,CA,West,2024-03-30,customer8@email.com
TXN003108,C00656,2025-01-19,Electronics,Smartphone,2,183.89,0.0,367.78,Barbara Williams,Female,66,65+,Seattle,WA,West,2022-09-29,customer656@email.com
TXN000748,C00135,2025-01-20,Clothing,Dress,2,39.86,0.1,71.75,Margaret Lopez,Male,29,26-35,Charlotte,NC,South,2023-05-11,customer135@email.com
TXN000027,C00007,2025-01-20,Home,Bedding,2,152.14,0.1,273.85,John Smith,Male,38,36-45,San Antonio,TX,South,2022-01-21,customer7@email.com
TXN002786,C00571,2025-01-20,Electronics,Headphones,3,66.6,0.0,199.79,Anthony Johnson,Male,57,56-65,Austin,TX,South,2021-09-18,customer571@email.com
TXN000675,C00123,2025-01-20,Electronics,Tablet,1,401.16,0.1,361.04,Robert Lewis,Male,23,18-25,Chicago,IL,Central,2021-01-05,customer123@email.com
TXN000299,C00051,2025-01-21,Home,Lamp,2,223.26,0.15,379.54,John Sanchez,Male,61,56-65,Austin,TX,South,2022-10-08,customer51@email.com
TXN002010,C00397,2025-01-22,Electronics,Tablet,1,78.71,0.05,74.77,Lisa Garcia,Male,60,56-65,Denver,CO,West,2021-05-10,customer397@email.com
TXN000120,C00019,2025-01-22,Home,Decor,3,256.0,0.0,768.01,Susan Harris,Female,53,46-55,Nashville,TN,South,2021-02-04,customer19@email.com
TXN003615,C00776,2025-01-22,Home,Cookware,1,106.24,0.15,90.3,Robert Thomas,Male,39,36-45,Seattle,WA,West,2021-03-29,customer776@email.com
TXN001833,C00361,2025-01-22,Home,Decor,2,267.64,0.05,508.52,Joshua Lewis,Male,40,36-45,New York,NY,East,2021-06-11,customer361@email.com
TXN000427,C00081,2025-01-22,Beauty,Perfume,1,58.59,0.0,58.59,Charles Wilson,Male,25,18-25,New York,NY,East,2022-09-20,customer81@email.com
TXN000385,C00069,2025-01-23,Home,Lamp,3,129.18,0.0,387.55,Linda Jones,Female,36,36-45,Dallas,TX,South,2023-02-03,customer69@email.com
TXN000417,C00079,2025-01-23,Beauty,Makeup,3,224.65,0.05,640.25,Sarah Harris,Female,37,36-45,Nashville,TN,South,2023-03-27,customer79@email.com
TXN002246,C00455,2025-01-23,Sports,Dumbbells,3,37.45,0.0,112.36,Jessica Martinez,Female,66,65+,Charlotte,NC,South,2024-01-28,customer455@email.com
TXN000629,C00116,2025-01-24,Home,Decor,2,319.87,0.0,639.74,Joseph Williams,Female,49,46-55,Seattle,WA,West,2024-01-21,customer116@email.com
TXN003636,C00781,2025-01-24,Beauty,Perfume,3,86.35,0.15,220.19,Joseph Martin,Male,33,26-35,New York,NY,East,2024-02-09,customer781@email.com
TXN000246,C00044,2025-01-24,Clothing,Dress,2,163.72,0.0,327.44,David Moore,Female,69,65+,Houston,TX,South,2023-05-14,customer44@email.com
TXN002708,C00554,2025-01-24,Sports,Dumbbells,2,314.78,0.1,566.61,Ashley Williams,Female,45,36-45,Columbus,OH,Central,2022-02-08,customer554@email.com
TXN003260,C00686,2025-01-25,Sports,Dumbbells,1,62.11,0.0,62.11,Joseph Martin,Male,40,36-45,Philadelphia,PA,East,2023-04-15,customer686@email.com
TXN002460,C00508,2025-01-25,Home,Lamp,2,83.47,0.05,158.59,Michael Harris,Female,35,26-35,San Diego,CA,West,2023-03-04,customer508@email.com
TXN001986,C00391,2025-01-25,Home,Bedding,3,234.02,0.1,631.84,Mary Martin,Female,40,36-45,Austin,TX,South,2023-09-25,customer391@email.com
TXN000467,C00088,2025-01-25,Electronics,Smartwatch,2,94.73,0.0,189.46,Steven Martin,Female,50,46-55,San Diego,CA,West,2024-03-04,customer88@email.com
TXN002792,C00573,2025-01-25,Electronics,Tablet,3,32.99,0.0,98.96,Lisa Martin,Male,28,26-35,Fort Worth,TX,South,2023-07-08,customer573@email.com
TXN002771,C00569,2025-01-25,Clothing,T-Shirt,1,52.19,0.1,46.97,James Perez,Female,42,36-45,Dallas,TX,South,2023-04-18,customer569@email.com
TXN001988,C00391,2025-01-26,Beauty,Skincare,3,260.85,0.0,782.55,Mary Martin,Female,40,36-45,Austin,TX,South,2023-09-25,customer391@email.com
TXN003295,C00695,2025-01-26,Clothing,Jeans,1,215.91,0.0,215.91,William Williams,Female,42,36-45,Charlotte,NC,South,2021-09-23,customer695@email.com
TXN003252,C00684,2025-01-26,Home,Lamp,2,52.92,0.0,105.85,Ashley Clark,Male,44,36-45,Houston,TX,South,2021-12-27,customer684@email.com
TXN003327,C00702,2025-01-26,Sports,Bicycle,1,206.54,0.05,196.22,Sarah Clark,Female,29,26-35,Los Angeles,CA,West,2024-01-08,customer702@email.com
TXN002018,C00399,2025-01-27,Home,Decor,3,158.37,0.0,475.1,Linda Harris,Male,28,26-35,Nashville,TN,South,2023-03-05,customer399@email.com
TXN000736,C00131,2025-01-27,Electronics,Smartwatch,2,87.52,0.0,175.04,Donald Davis,Male,71,65+,Austin,TX,South,2023-03-13,customer131@email.com
TXN003152,C00665,2025-01-28,Beauty,Haircare,3,181.49,0.05,517.24,Sandra Lewis,Female,67,65+,Phoenix,AZ,West,2023-02-15,customer665@email.com
TXN002979,C00627,2025-01-28,Electronics,Laptop,3,65.67,0.0,197.02,Sandra Smith,Male,36,36-45,San Antonio,TX,South,2023-02-28,customer627@email.com
TXN001759,C00343,2025-01-29,Beauty,Haircare,2,77.7,0.0,155.39,Paul Williams,Male,41,36-45,Chicago,IL,Central,2023-02-02,customer343@email.com
TXN003698,C00795,2025-01-29,Home,Lamp,1,244.65,0.0,244.65,Christopher Gonzalez,Female,54,46-55,Charlotte,NC,South,2023-10-11,customer795@email.com
TXN003419,C00727,2025-01-30,Electronics,Tablet,3,222.03,0.15,566.19,Anthony Brown,Female,38,36-45,San Antonio,TX,South,2022-12-01,customer727@email.com
TXN002064,C00409,2025-01-30,Electronics,Smartwatch,2,321.52,0.0,643.04,Joshua Sanchez,Male,20,18-25,Dallas,TX,South,2021-01-25,customer409@email.com
TXN001926,C00383,2025-01-30,Home,Cookware,1,53.37,0.0,53.37,Jennifer Thomas,Male,67,65+,Chicago,IL,Central,2021-05-08,customer383@email.com
TXN003653,C00785,2025-01-31,Electronics,Smartwatch,3,92.98,0.0,278.94,Mary Johnson,Female,63,56-65,Phoenix,AZ,West,2023-10-31,customer785@email.com
TXN001653,C00320,2025-01-31,Sports,Bicycle,3,143.39,0.0,430.17,Barbara Sanchez,Male,29,26-35,Detroit,MI,Central,2024-03-26,customer320@email.com
TXN001911,C00380,2025-01-31,Clothing,T-Shirt,1,90.47,0.2,72.38,Christopher Hernandez,Male,61,56-65,Detroit,MI,Central,2023-06-24,customer380@email.com
TXN002869,C00591,2025-01-31,Home,Decor,2,254.84,0.0,509.67,Charles Taylor,Female,61,56-65,Austin,TX,South,2022-03-03,customer591@email.com
TXN001625,C00316,2025-01-31,Sports,Yoga Mat,1,194.25,0.05,184.54,Elizabeth Lee,Female,50,46-55,Seattle,WA,West,2022-06-01,customer316@email.com
TXN001118,C00213,2025-01-31,Sports,Dumbbells,3,204.18,0.0,612.53,Thomas Taylor,Male,43,36-45,Fort Worth,TX,South,2021-06-26,customer213@email.com
TXN002965,C00622,2025-01-31,Beauty,Skincare,1,55.63,0.0,55.63,Steven Jackson,Female,60,56-65,Los Angeles,CA,West,2022-05-13,customer622@email.com
TXN001990,C00391,2025-02-02,Sports,Bicycle,2,329.82,0.0,659.64,Mary Martin,Female,40,36-45,Austin,TX,South,2023-09-25,customer391@email.com
TXN000138,C00023,2025-02-02,Clothing,Jacket,2,208.35,0.1,375.03,Daniel Martin,Male,53,46-55,Chicago,IL,Central,2021-06-11,customer23@email.com
TXN002877,C00594,2025-02-03,Beauty,Haircare,2,185.49,0.05,352.43,Jessica Anderson,Female,67,65+,Columbus,OH,Central,2023-06-11,customer594@email.com
TXN003129,C00659,2025-02-03,Sports,Bicycle,1,43.17,0.0,43.17,Jessica Thomas,Male,57,56-65,Nashville,TN,South,2022-09-13,customer659@email.com
TXN002509,C00519,2025-02-03,Clothing,T-Shirt,1,56.79,0.0,56.79,Charles Thompson,Male,30,26-35,Nashville,TN,South,2022-08-07,customer519@email.com
TXN001045,C00195,2025-02-03,Clothing,Dress,1,126.04,0.0,126.04,Thomas Jones,Male,38,36-45,Charlotte,NC,South,2024-03-18,customer195@email.com
TXN000394,C00069,2025-02-03,Clothing,Jacket,3,348.66,0.0,1045.98,Linda Jones,Female,36,36-45,Dallas,TX,South,2023-02-03,customer69@email.com
TXN002229,C00453,2025-02-03,Clothing,Jacket,3,99.53,0.15,253.79,Charles Davis,Male,20,18-25,Fort Worth,TX,South,2023-07-26,customer453@email.com
TXN001683,C00328,2025-02-03,Sports,Yoga Mat,2,346.24,0.1,623.23,Joshua Hernandez,Female,61,56-65,San Diego,CA,West,2023-04-08,customer328@email.com
TXN000238,C00043,2025-02-04,Sports,Dumbbells,3,183.21,0.05,522.14,Robert Martin,Male,30,26-35,Chicago,IL,Central,2023-11-05,customer43@email.com
TXN003490,C00750,2025-02-04,Clothing,T-Shirt,1,56.38,0.05,53.56,Richard Brown,Male,55,46-55,San Jose,CA,West,2022-06-04,customer750@email.com
TXN002544,C00529,2025-02-04,Electronics,Smartwatch,2,110.55,0.0,221.09,Elizabeth Williams,Male,30,26-35,Dallas,TX,South,2021-08-13,customer529@email.com
TXN000242,C00043,2025-02-05,Electronics,Headphones,3,102.57,0.2,246.17,Robert Martin,Male,30,26-35,Chicago,IL,Central,2023-11-05,customer43@email.com
TXN002530,C00524,2025-02-05,Electronics,Smartphone,1,117.01,0.0,117.01,Richard Wilson,Female,41,36-45,Houston,TX,South,2023-02-18,customer524@email.com
TXN002026,C00400,2025-02-05,Electronics,Laptop,1,119.72,0.0,119.72,David Martinez,Male,66,65+,Detroit,MI,Central,2021-01-11,customer400@email.com
TXN001897,C00377,2025-02-06,Home,Decor,2,50.97,0.1,91.75,Patricia Rodriguez,Female,20,18-25,Denver,CO,West,2023-01-16,customer377@email.com
TXN001574,C00301,2025-02-06,Home,Sofa,3,259.5,0.0,778.5,Jennifer Martinez,Female,21,18-25,New York,NY,East,2021-03-19,customer301@email.com
TXN001842,C00363,2025-02-06,Home,Lamp,2,147.14,0.1,264.86,Joseph Rodriguez,Male,72,65+,Chicago,IL,Central,2023-10-29,customer363@email.com
TXN002954,C00617,2025-02-07,Electronics,Tablet,3,241.58,0.0,724.75,Christopher White,Female,65,56-65,Denver,CO,West,2021-03-26,customer617@email.com
TXN001945,C00386,2025-02-08,Clothing,Dress,3,112.45,0.0,337.35,Daniel Davis,Female,46,46-55,Philadelphia,PA,East,2022-05-09,customer386@email.com
TXN003121,C00658,2025-02-08,Electronics,Headphones,1,194.75,0.1,175.28,Matthew Martin,Female,56,56-65,Boston,MA,East,2024-01-31,customer658@email.com
TXN002095,C00419,2025-02-08,Home,Lamp,3,77.62,0.0,232.85,Margaret Lopez,Female,64,56-65,Nashville,TN,South,2022-05-04,customer419@email.com
TXN003641,C00782,2025-02-08,Sports,Bicycle,1,179.49,0.1,161.54,John White,Female,20,18-25,Los Angeles,CA,West,2021-05-09,customer782@email.com
TXN003705,C00796,2025-02-09,Sports,Dumbbells,2,223.9,0.2,358.23,Joshua Taylor,Female,38,36-45,Seattle,WA,West,2023-04-02,customer796@email.com
TXN000873,C00159,2025-02-09,Clothing,Dress,2,67.83,0.15,115.32,Matthew Rodriguez,Male,26,26-35,Nashville,TN,South,2022-11-07,customer159@email.com
TXN000532,C00099,2025-02-09,Home,Sofa,1,79.01,0.0,79.01,Andrew Williams,Female,54,46-55,Nashville,TN,South,2021-04-09,customer99@email.com
TXN002875,C00593,2025-02-09,Clothing,Jacket,3,46.41,0.0,139.22,Donald Thomas,Female,59,56-65,Fort Worth,TX,South,2021-11-04,customer593@email.com
TXN002916,C00606,2025-02-09,Clothing,T-Shirt,2,169.32,0.1,304.77,Elizabeth Anderson,Female,21,18-25,Philadelphia,PA,East,2024-03-28,customer606@email.com
TXN000059,C00011,2025-02-10,Home,Lamp,2,250.63,0.05,476.2,Emily Miller,Male,64,56-65,Austin,TX,South,2022-12-01,customer11@email.com
TXN002257,C00458,2025-02-10,Beauty,Perfume,1,141.74,0.0,141.74,Kimberly Lopez,Male,64,56-65,Boston,MA,East,2023-02-20,customer458@email.com
TXN000147,C00025,2025-02-10,Clothing,Sneakers,1,82.54,0.05,78.42,John White,Female,74,65+,Phoenix,AZ,West,2022-04-01,customer25@email.com
TXN000742,C00134,2025-02-11,Home,Bedding,3,191.42,0.0,574.26,Michael Brown,Female,39,36-45,Columbus,OH,Central,2022-12-05,customer134@email.com
TXN001395,C00268,2025-02-11,Sports,Dumbbells,3,226.45,0.0,679.35,Christopher Wilson,Female,64,56-65,San Diego,CA,West,2021-08-21,customer268@email.com
TXN002071,C00410,2025-02-12,Electronics,Smartwatch,1,96.57,0.15,82.08,Linda Sanchez,Female,47,46-55,San Jose,CA,West,2021-04-18,customer410@email.com
TXN002225,C00452,2025-02-12,Clothing,Jacket,2,56.11,0.0,112.23,Mary Williams,Male,43,36-45,Jacksonville,FL,South,2024-02-05,customer452@email.com
TXN001599,C00310,2025-02-12,Sports,Bicycle,1,18.23,0.0,18.23,Michelle Ramirez,Female,25,18-25,San Jose,CA,West,2022-08-02,customer310@email.com
TXN002636,C00546,2025-02-12,Clothing,Jacket,3,119.06,0.0,357.19,Mary Harris,Male,72,65+,Philadelphia,PA,East,2022-11-16,customer546@email.com
TXN003199,C00675,2025-02-12,Sports,Yoga Mat,1,90.25,0.05,85.73,Donald Brown,Male,47,46-55,Charlotte,NC,South,2023-09-07,customer675@email.com
TXN001943,C00385,2025-02-13,Electronics,Tablet,3,23.28,0.0,69.85,Paul Johnson,Female,42,36-45,Phoenix,AZ,West,2022-07-06,customer385@email.com
TXN001909,C00379,2025-02-13,Electronics,Tablet,2,225.26,0.05,427.98,Susan Anderson,Male,47,46-55,Nashville,TN,South,2021-09-18,customer379@email.com
TXN001768,C00346,2025-02-14,Sports,Bicycle,2,76.97,0.0,153.95,Elizabeth Thompson,Male,67,65+,Philadelphia,PA,East,2022-10-24,customer346@email.com
TXN002774,C00569,2025-02-14,Home,Cookware,2,100.34,0.0,200.69,James Perez,Female,42,36-45,Dallas,TX,South,2023-04-18,customer569@email.com
TXN002357,C00483,2025-02-14,Home,Decor,2,69.2,0.05,131.48,Ashley Brown,Male,62,56-65,Chicago,IL,Central,2022-12-01,customer483@email.com
TXN000484,C00090,2025-02-14,Electronics,Tablet,1,121.23,0.05,115.17,Lisa Harris,Male,63,56-65,San Jose,CA,West,2022-04-15,customer90@email.com
TXN000938,C00175,2025-02-15,Beauty,Perfume,3,169.24,0.0,507.72,Joshua Williams,Female,22,18-25,Charlotte,NC,South,2022-02-02,customer175@email.com
TXN003465,C00741,2025-02-15,Beauty,Haircare,2,58.72,0.05,111.57,Anthony Rodriguez,Male,25,18-25,New York,NY,East,2022-03-25,customer741@email.com
TXN000068,C00011,2025-02-15,Sports,Running Shoes,2,333.71,0.05,634.05,Emily Miller,Male,64,56-65,Austin,TX,South,2022-12-01,customer11@email.com
TXN000346,C00058,2025-02-15,Electronics,Headphones,2,308.49,0.05,586.12,Sandra Jones,Male,73,65+,Boston,MA,East,2024-02-11,customer58@email.com
TXN001631,C00317,2025-02-16,Home,Decor,3,128.22,0.05,365.41,James Lewis,Female,48,46-55,Denver,CO,West,2024-02-16,customer317@email.com
TXN002564,C00534,2025-02-16,Electronics,Tablet,2,112.79,0.1,203.03,Linda Anderson,Male,28,26-35,Columbus,OH,Central,2022-03-04,customer534@email.com
TXN002655,C00548,2025-02-16,Sports,Bicycle,2,232.15,0.05,441.09,John Harris,Female,54,46-55,San Diego,CA,West,2023-07-03,customer548@email.com
TXN003333,C00704,2025-02-16,Electronics,Smartphone,2,149.61,0.0,299.23,Donald Sanchez,Female,35,26-35,Houston,TX,South,2022-06-27,customer704@email.com
TXN002809,C00578,2025-02-16,Clothing,T-Shirt,2,152.08,0.0,304.16,William Robinson,Female,71,65+,Boston,MA,East,2023-08-30,customer578@email.com
TXN000136,C00023,2025-02-16,Clothing,Dress,2,301.86,0.0,603.72,Daniel Martin,Male,53,46-55,Chicago,IL,Central,2021-06-11,customer23@email.com
TXN002789,C00572,2025-02-17,Electronics,Smartphone,2,244.24,0.0,488.48,Richard Taylor,Male,62,56-65,Jacksonville,FL,South,2022-04-05,customer572@email.com
TXN001236,C00239,2025-02-17,Home,Decor,3,301.73,0.0,905.2,Jessica Ramirez,Male,41,36-45,Nashville,TN,South,2023-02-24,customer239@email.com
TXN000899,C00165,2025-02-18,Sports,Running Shoes,1,115.6,0.0,115.6,Susan Johnson,Female,42,36-45,Phoenix,AZ,West,2021-03-03,customer165@email.com
TXN003479,C00745,2025-02-18,Home,Lamp,1,42.39,0.0,42.39,Jessica Ramirez,Female,48,46-55,Phoenix,AZ,West,2021-05-28,customer745@email.com
TXN001375,C00263,2025-02-19,Beauty,Makeup,1,271.01,0.0,271.01,Thomas Garcia,Female,32,26-35,Chicago,IL,Central,2023-03-17,customer263@email.com
TXN002190,C00440,2025-02-19,Home,Lamp,3,125.78,0.0,377.35,Thomas Hernandez,Female,42,36-45,Detroit,MI,Central,2022-01-12,customer440@email.com
TXN002672,C00551,2025-02-20,Sports,Yoga Mat,2,446.34,0.1,803.41,Mark Robinson,Male,32,26-35,Austin,TX,South,2022-03-21,customer551@email.com
TXN002575,C00538,2025-02-20,Sports,Running Shoes,3,107.15,0.0,321.46,Ashley Anderson,Female,67,65+,Boston,MA,East,2022-12-17,customer538@email.com
TXN001264,C00244,2025-02-20,Beauty,Skincare,2,305.09,0.15,518.65,Nancy Sanchez,Male,73,65+,Houston,TX,South,2023-06-19,customer244@email.com
TXN001303,C00249,2025-02-21,Home,Decor,2,424.41,0.05,806.38,John Ramirez,Male,18,18-25,Dallas,TX,South,2022-06-18,customer249@email.com
TXN001985,C00391,2025-02-21,Beauty,Skincare,3,260.12,0.1,702.32,Mary Martin,Female,40,36-45,Austin,TX,South,2023-09-25,customer391@email.com
TXN000054,C00009,2025-02-22,Beauty,Skincare,1,163.26,0.0,163.26,Joseph Taylor,Male,66,65+,Dallas,TX,South,2021-09-10,customer9@email.com
TXN000984,C00186,2025-02-22,Home,Bedding,3,59.38,0.0,178.15,Thomas Gonzalez,Male,36,36-45,Philadelphia,PA,East,2021-04-01,customer186@email.com
TXN001015,C00193,2025-02-22,Beauty,Skincare,2,300.54,0.1,540.98,Robert Moore,Female,62,56-65,Fort Worth,TX,South,2021-05-14,customer193@email.com
TXN001284,C00246,2025-02-22,Home,Lamp,2,31.42,0.0,62.85,Jessica Rodriguez,Female,67,65+,Philadelphia,PA,East,2022-10-29,customer246@email.com
TXN000189,C00038,2025-02-22,Electronics,Headphones,3,313.03,0.0,939.1,Sarah Anderson,Female,57,56-65,Boston,MA,East,2023-03-16,customer38@email.com
TXN003047,C00638,2025-02-22,Home,Lamp,1,366.57,0.0,366.57,Ashley Ramirez,Male,59,56-65,Boston,MA,East,2024-04-10,customer638@email.com
TXN002537,C00526,2025-02-22,Home,Decor,2,215.93,0.0,431.85,Joseph Lee,Female,45,36-45,Philadelphia,PA,East,2022-08-15,customer526@email.com
TXN001789,C00351,2025-02-23,Sports,Yoga Mat,1,189.93,0.05,180.43,Patricia Miller,Male,68,65+,Austin,TX,South,2024-03-10,customer351@email.com
TXN000404,C00073,2025-02-23,Home,Cookware,1,109.64,0.05,104.16,Matthew Martin,Male,48,46-55,Fort Worth,TX,South,2022-04-18,customer73@email.com
TXN002761,C00565,2025-02-24,Sports,Bicycle,3,115.42,0.05,328.96,Christopher Rodriguez,Male,55,46-55,Phoenix,AZ,West,2022-01-10,customer565@email.com
TXN002796,C00574,2025-02-24,Home,Cookware,3,50.65,0.1,136.77,Ashley Lee,Male,31,26-35,Columbus,OH,Central,2023-10-31,customer574@email.com
TXN000090,C00014,2025-02-25,Electronics,Smartwatch,3,133.31,0.0,399.93,Donna Rodriguez,Male,56,56-65,Columbus,OH,Central,2022-10-09,customer14@email.com
TXN001940,C00384,2025-02-25,Sports,Running Shoes,3,412.31,0.0,1236.94,Mary White,Female,26,26-35,Houston,TX,South,2024-02-13,customer384@email.com
TXN003079,C00647,2025-02-25,Electronics,Smartphone,2,136.61,0.05,259.57,Karen Lewis,Female,27,26-35,San Antonio,TX,South,2021-05-26,customer647@email.com
TXN001458,C00282,2025-02-25,Beauty,Makeup,2,157.77,0.0,315.53,Karen Perez,Female,74,65+,Los Angeles,CA,West,2022-05-19,customer282@email.com
TXN000501,C00094,2025-02-26,Beauty,Haircare,2,98.97,0.0,197.93,Christopher Thomas,Female,50,46-55,Columbus,OH,Central,2021-10-11,customer94@email.com
TXN000393,C00069,2025-02-27,Beauty,Makeup,2,437.13,0.05,830.54,Linda Jones,Female,36,36-45,Dallas,TX,South,2023-02-03,customer69@email.com
TXN001597,C00309,2025-02-27,Beauty,Haircare,1,23.4,0.05,22.23,Jessica Thomas,Male,23,18-25,Dallas,TX,South,2023-11-29,customer309@email.com
TXN001867,C00371,2025-02-27,Electronics,Laptop,2,430.78,0.05,818.48,Paul Smith,Male,72,65+,Austin,TX,South,2022-04-14,customer371@email.com
TXN000846,C00154,2025-02-27,Beauty,Haircare,2,309.61,0.15,526.33,Anthony Thomas,Male,51,46-55,Columbus,OH,Central,2023-08-28,customer154@email.com
TXN000803,C00144,2025-02-27,Sports,Running Shoes,3,187.29,0.15,477.58,Paul Anderson,Female,49,46-55,Houston,TX,South,2023-02-01,customer144@email.com
TXN000470,C00088,2025-02-27,Beauty,Perfume,1,362.5,0.05,344.38,Steven Martin,Female,50,46-55,San Diego,CA,West,2024-03-04,customer88@email.com
TXN003551,C00756,2025-02-28,Sports,Running Shoes,1,264.48,0.0,264.48,William Sanchez,Male,44,36-45,Seattle,WA,West,2021-05-29,customer756@email.com
TXN000149,C00026,2025-03-01,Home,Sofa,3,47.96,0.0,143.87,Sandra Moore,Female,62,56-65,Philadelphia,PA,East,2021-10-23,customer26@email.com
TXN000437,C00083,2025-03-01,Home,Cookware,2,147.6,0.0,295.2,James White,Male,52,46-55,Chicago,IL,Central,2024-02-10,customer83@email.com
TXN000103,C00016,2025-03-01,Home,Sofa,1,116.87,0.1,105.19,David Thompson,Male,43,36-45,Seattle,WA,West,2021-08-30,customer16@email.com
TXN000585,C00108,2025-03-01,Clothing,Sneakers,1,187.23,0.05,177.87,Joshua Wilson,Female,34,26-35,San Diego,CA,West,2022-05-05,customer108@email.com
TXN000430,C00082,2025-03-01,Electronics,Headphones,2,147.7,0.1,265.87,David Anderson,Female,52,46-55,Los Angeles,CA,West,2021-04-14,customer82@email.com
TXN002338,C00478,2025-03-01,Beauty,Perfume,2,27.22,0.1,49.0,Paul Jones,Male,47,46-55,Boston,MA,East,2022-11-03,customer478@email.com
TXN002391,C00494,2025-03-01,Home,Bedding,3,57.29,0.0,171.86,Elizabeth Sanchez,Female,24,18-25,Columbus,OH,Central,2023-08-06,customer494@email.com
TXN001042,C00195,2025-03-01,Electronics,Smartwatch,2,278.12,0.15,472.81,Thomas Jones,Male,38,36-45,Charlotte,NC,South,2024-03-18,customer195@email.com
TXN001036,C00195,2025-03-02,Beauty,Haircare,1,252.93,0.0,252.93,Thomas Jones,Male,38,36-45,Charlotte,NC,South,2024-03-18,customer195@email.com
TXN000503,C00094,2025-03-03,Clothing,T-Shirt,3,314.86,0.1,850.11,Christopher Thomas,Female,50,46-55,Columbus,OH,Central,2021-10-11,customer94@email.com
TXN003289,C00693,2025-03-03,Clothing,T-Shirt,3,24.42,0.2,58.6,Mark Johnson,Female,32,26-35,Fort Worth,TX,South,2023-08-06,customer693@email.com
TXN002895,C00598,2025-03-03,Beauty,Makeup,2,78.33,0.1,141.0,William Ramirez,Male,43,36-45,Boston,MA,East,2021-04-24,customer598@email.com
TXN002498,C00518,2025-03-03,Home,Bedding,3,196.27,0.15,500.49,Joseph Martinez,Male,41,36-45,Boston,MA,East,2022-05-16,customer518@email.com
TXN001840,C00363,2025-03-03,Beauty,Perfume,3,110.82,0.0,332.45,Joseph Rodriguez,Male,72,65+,Chicago,IL,Central,2023-10-29,customer363@email.com
TXN002089,C00417,2025-03-05,Sports,Dumbbells,3,95.68,0.0,287.05,Anthony Clark,Female,42,36-45,Denver,CO,West,2023-09-03,customer417@email.com
TXN001306,C00249,2025-03-06,Clothing,Sneakers,3,379.75,0.05,1082.29,John Ramirez,Male,18,18-25,Dallas,TX,South,2022-06-18,customer249@email.com
TXN002337,C00477,2025-03-06,Beauty,Perfume,1,28.84,0.0,28.84,James Thompson,Female,27,26-35,Denver,CO,West,2023-11-21,customer477@email.com
TXN002643,C00546,2025-03-07,Beauty,Haircare,2,133.76,0.1,240.76,Mary Harris,Male,72,65+,Philadelphia,PA,East,2022-11-16,customer546@email.com
TXN002192,C00440,2025-03-07,Electronics,Smartwatch,3,164.99,0.0,494.98,Thomas Hernandez,Female,42,36-45,Detroit,MI,Central,2022-01-12,customer440@email.com
TXN000948,C00178,2025-03-07,Sports,Running Shoes,3,341.21,0.0,1023.64,Andrew Davis,Female,34,26-35,Boston,MA,East,2024-01-03,customer178@email.com
TXN002394,C00495,2025-03-07,Electronics,Headphones,2,51.5,0.0,103.0,Andrew Martinez,Male,23,18-25,Charlotte,NC,South,2021-01-29,customer495@email.com
