CustomerID,CustomerName,Gender,Age,AgeGroup,City,State,Region,JoinDate,Recency,Frequency,Monetary,AvgOrderValue,FirstPurchase,LastPurchase,RecencyStatus,Cluster,Segment
C00493,Patricia Jones,Male,52,46-55,Fort Worth,TX,South,2021-10-12,32,7,2340.87,334.41,2022-03-18,2025-05-28,Warm (31-90),3,Loyal Frequent
C00494,Elizabeth Sanchez,Female,24,18-25,Columbus,OH,Central,2023-08-06,120,2,212.35,106.18,2022-08-08,2025-03-01,Cool (91-180),1,Potential / Occasional
C00495,Andrew Martinez,Male,23,18-25,Charlotte,NC,South,2021-01-29,79,3,401.86,133.95,2022-05-31,2025-04-11,Warm (31-90),1,Potential / Occasional
C00496,Jennifer Davis,Female,68,65+,Seattle,WA,West,2023-05-29,265,6,1776.16,296.03,2022-06-10,2024-10-07,At Risk (180+),3,Loyal Frequent
C00497,Linda Moore,Female,43,36-45,Denver,CO,West,2022-04-04,218,12,6698.9,558.24,2022-02-06,2024-11-23,At Risk (180+),0,High-Value Champions
C00498,Anthony Martin,Female,34,26-35,Boston,MA,East,2023-01-08,205,4,1312.15,328.04,2022-08-09,2024-12-06,At Risk (180+),1,Potential / Occasional
C00499,Joshua Sanchez,Male,56,56-65,Nashville,TN,South,2024-01-28,10,6,1642.66,273.78,2022-02-21,2025-06-19,Active (0-30),3,Loyal Frequent
C00500,Michelle Davis,Female,28,26-35,Detroit,MI,Central,2023-06-06,572,4,1378.41,344.6,2022-01-30,2023-12-05,At Risk (180+),2,Low-Value / At-Risk
C00501,Kimberly Gonzalez,Female,64,56-65,New York,NY,East,2023-06-03,9,2,253.37,126.68,2022-10-10,2025-06-20,Active (0-30),1,Potential / Occasional
C00502,Mark Robinson,Male,28,26-35,Los Angeles,CA,West,2023-09-01,35,7,1875.59,267.94,2022-04-28,2025-05-25,Warm (31-90),3,Loyal Frequent
C00503,Mark Martinez,Female,73,65+,Chicago,IL,Central,2023-04-29,4,4,1151.08,287.77,2022-07-10,2025-06-25,Active (0-30),1,Potential / Occasional
C00504,Donna Wilson,Female,33,26-35,Houston,TX,South,2023-09-16,405,2,125.3,62.65,2022-11-26,2024-05-20,At Risk (180+),1,Potential / Occasional
C00505,Karen Jackson,Female,23,18-25,Phoenix,AZ,West,2023-05-19,448,3,414.08,138.03,2023-08-16,2024-04-07,At Risk (180+),1,Potential / Occasional
C00506,Michelle Johnson,Female,32,26-35,Philadelphia,PA,East,2022-07-24,227,11,4582.46,416.59,2023-01-15,2024-11-14,At Risk (180+),3,Loyal Frequent
C00507,Michelle White,Male,66,65+,San Antonio,TX,South,2024-03-31,414,4,1811.46,452.86,2022-04-23,2024-05-11,At Risk (180+),1,Potential / Occasional
C00508,Michael Harris,Female,35,26-35,San Diego,CA,West,2023-03-04,155,1,158.59,158.59,2025-01-25,2025-01-25,Cool (91-180),1,Potential / Occasional
C00509,Susan Lee,Male,25,18-25,Dallas,TX,South,2022-05-07,63,2,242.06,121.03,2025-04-19,2025-04-27,Warm (31-90),1,Potential / Occasional
C00510,Susan Rodriguez,Male,34,26-35,San Jose,CA,West,2023-12-20,801,2,233.45,116.72,2022-06-30,2023-04-20,At Risk (180+),2,Low-Value / At-Risk
C00511,Jennifer Garcia,Female,63,56-65,Austin,TX,South,2022-06-04,510,2,219.44,109.72,2022-09-17,2024-02-05,At Risk (180+),2,Low-Value / At-Risk
C00512,Jessica Garcia,Female,61,56-65,Jacksonville,FL,South,2021-07-18,342,5,1367.28,273.46,2023-02-20,2024-07-22,At Risk (180+),1,Potential / Occasional
C00513,Emily Williams,Female,20,18-25,Fort Worth,TX,South,2022-11-24,186,3,353.8,117.93,2022-12-29,2024-12-25,At Risk (180+),1,Potential / Occasional
C00514,David Smith,Female,42,36-45,Columbus,OH,Central,2023-07-05,97,3,280.92,93.64,2024-04-27,2025-03-24,Cool (91-180),1,Potential / Occasional
C00515,Anthony Anderson,Male,34,26-35,Charlotte,NC,South,2023-01-04,76,3,179.28,59.76,2022-11-14,2025-04-14,Warm (31-90),1,Potential / Occasional
C00516,Joshua Thomas,Male,74,65+,Seattle,WA,West,2022-06-05,76,2,310.23,155.12,2023-10-19,2025-04-14,Warm (31-90),1,Potential / Occasional
C00517,Charles Johnson,Male,71,65+,Denver,CO,West,2023-08-14,57,8,3706.78,463.35,2022-04-10,2025-05-03,Warm (31-90),3,Loyal Frequent
C00518,Joseph Martinez,Male,41,36-45,Boston,MA,East,2022-05-16,100,18,9572.69,531.82,2022-04-22,2025-03-21,Cool (91-180),0,High-Value Champions
C00519,Charles Thompson,Male,30,26-35,Nashville,TN,South,2022-08-07,146,1,56.79,56.79,2025-02-03,2025-02-03,Cool (91-180),1,Potential / Occasional
C00520,Sandra Williams,Male,35,26-35,Detroit,MI,Central,2022-12-22,64,7,2451.27,350.18,2023-06-20,2025-04-26,Warm (31-90),3,Loyal Frequent
C00521,Joseph Robinson,Male,48,46-55,New York,NY,East,2021-12-04,227,2,251.35,125.68,2024-03-12,2024-11-14,At Risk (180+),1,Potential / Occasional
C00522,Thomas Sanchez,Male,62,56-65,Los Angeles,CA,West,2021-06-15,260,4,1021.43,255.36,2022-03-31,2024-10-12,At Risk (180+),1,Potential / Occasional
C00523,Donna Perez,Female,55,46-55,Chicago,IL,Central,2022-12-30,294,1,132.48,132.48,2024-09-08,2024-09-08,At Risk (180+),1,Potential / Occasional
C00524,Richard Wilson,Female,41,36-45,Houston,TX,South,2023-02-18,144,8,2465.72,308.21,2023-03-03,2025-02-05,Cool (91-180),3,Loyal Frequent
C00525,Linda Moore,Male,63,56-65,Phoenix,AZ,West,2022-02-05,168,4,757.57,189.39,2022-03-13,2025-01-12,Cool (91-180),1,Potential / Occasional
C00526,Joseph Lee,Female,45,36-45,Philadelphia,PA,East,2022-08-15,12,5,1480.9,296.18,2024-05-01,2025-06-17,Active (0-30),3,Loyal Frequent
C00527,Elizabeth Robinson,Female,49,46-55,San Antonio,TX,South,2022-11-04,8,2,212.6,106.3,2025-05-03,2025-06-21,Active (0-30),1,Potential / Occasional
C00528,Sarah Clark,Male,19,18-25,San Diego,CA,West,2021-08-30,45,1,38.6,38.6,2025-05-15,2025-05-15,Warm (31-90),1,Potential / Occasional
C00529,Elizabeth Williams,Male,30,26-35,Dallas,TX,South,2021-08-13,145,2,461.58,230.79,2023-07-06,2025-02-04,Cool (91-180),1,Potential / Occasional
C00530,Patricia Garcia,Male,39,36-45,San Jose,CA,West,2022-08-12,186,4,1582.96,395.74,2023-09-18,2024-12-25,At Risk (180+),1,Potential / Occasional
C00531,Karen Martin,Male,56,56-65,Austin,TX,South,2024-02-01,225,3,488.8,162.93,2022-02-08,2024-11-16,At Risk (180+),1,Potential / Occasional
C00532,Andrew Robinson,Female,67,65+,Jacksonville,FL,South,2021-03-31,334,2,138.06,69.03,2022-09-06,2024-07-30,At Risk (180+),1,Potential / Occasional
C00533,Charles Anderson,Male,72,65+,Fort Worth,TX,South,2021-05-23,280,7,1845.63,263.66,2022-02-20,2024-09-22,At Risk (180+),3,Loyal Frequent
C00534,Linda Anderson,Male,28,26-35,Columbus,OH,Central,2022-03-04,133,4,656.57,164.14,2022-04-02,2025-02-16,Cool (91-180),1,Potential / Occasional
C00535,Karen Thompson,Female,23,18-25,Charlotte,NC,South,2021-11-13,711,2,246.1,123.05,2022-08-22,2023-07-19,At Risk (180+),2,Low-Value / At-Risk
C00536,Betty Rodriguez,Female,56,56-65,Seattle,WA,West,2021-01-09,832,5,1125.24,225.05,2022-07-16,2023-03-20,At Risk (180+),2,Low-Value / At-Risk
C00537,Steven Moore,Female,67,65+,Denver,CO,West,2021-08-11,463,2,296.6,148.3,2022-02-08,2024-03-23,At Risk (180+),1,Potential / Occasional
C00538,Ashley Anderson,Female,67,65+,Boston,MA,East,2022-12-17,129,2,415.05,207.52,2022-07-09,2025-02-20,Cool (91-180),1,Potential / Occasional
C00539,Jennifer Martin,Male,24,18-25,Nashville,TN,South,2024-01-13,185,12,4411.82,367.65,2022-02-25,2024-12-26,At Risk (180+),3,Loyal Frequent
C00540,John Lewis,Female,21,18-25,Detroit,MI,Central,2022-04-04,34,7,2105.2,300.74,2022-01-29,2025-05-26,Warm (31-90),3,Loyal Frequent
C00541,Margaret White,Male,20,18-25,New York,NY,East,2021-01-22,519,6,1498.55,249.76,2022-05-13,2024-01-27,At Risk (180+),3,Loyal Frequent
C00542,Christopher Martin,Female,59,56-65,Los Angeles,CA,West,2024-02-25,68,17,7135.05,419.71,2022-08-20,2025-04-22,Warm (31-90),0,High-Value Champions
C00543,Thomas Smith,Male,71,65+,Chicago,IL,Central,2021-01-14,288,5,1861.84,372.37,2022-03-12,2024-09-14,At Risk (180+),3,Loyal Frequent
C00544,Jennifer Davis,Male,30,26-35,Houston,TX,South,2023-11-02,33,4,1150.73,287.68,2022-07-21,2025-05-27,Warm (31-90),1,Potential / Occasional
C00545,Andrew Jackson,Male,63,56-65,Phoenix,AZ,West,2021-05-02,500,6,2233.79,372.3,2022-03-15,2024-02-15,At Risk (180+),3,Loyal Frequent
C00546,Mary Harris,Male,72,65+,Philadelphia,PA,East,2022-11-16,114,10,4947.01,494.7,2022-01-24,2025-03-07,Cool (91-180),3,Loyal Frequent
C00547,Sarah Jackson,Female,68,65+,San Antonio,TX,South,2021-11-05,659,1,124.38,124.38,2023-09-09,2023-09-09,At Risk (180+),2,Low-Value / At-Risk
C00548,John Harris,Female,54,46-55,San Diego,CA,West,2023-07-03,62,16,6698.33,418.65,2022-02-03,2025-04-28,Warm (31-90),0,High-Value Champions
C00549,Barbara Thomas,Female,20,18-25,Dallas,TX,South,2021-11-08,104,6,1824.51,304.08,2022-01-24,2025-03-17,Cool (91-180),3,Loyal Frequent
C00550,Kimberly Lee,Male,52,46-55,San Jose,CA,West,2023-07-13,495,1,39.36,39.36,2024-02-20,2024-02-20,At Risk (180+),2,Low-Value / At-Risk
C00551,Mark Robinson,Male,32,26-35,Austin,TX,South,2022-03-21,40,14,8291.39,592.24,2022-02-24,2025-05-20,Warm (31-90),0,High-Value Champions
C00552,Sarah Garcia,Female,66,65+,Jacksonville,FL,South,2021-12-19,273,7,2446.56,349.51,2022-06-02,2024-09-29,At Risk (180+),3,Loyal Frequent
C00553,Donna Wilson,Female,41,36-45,Fort Worth,TX,South,2023-05-12,40,10,4286.92,428.69,2022-03-26,2025-05-20,Warm (31-90),3,Loyal Frequent
C00554,Ashley Williams,Female,45,36-45,Columbus,OH,Central,2022-02-08,97,14,7001.53,500.11,2022-01-26,2025-03-24,Cool (91-180),0,High-Value Champions
C00555,Donald Lopez,Female,67,65+,Charlotte,NC,South,2022-06-16,249,3,520.97,173.66,2024-02-29,2024-10-23,At Risk (180+),1,Potential / Occasional
C00556,Anthony Hernandez,Female,53,46-55,Seattle,WA,West,2023-08-05,340,2,94.4,47.2,2023-08-21,2024-07-24,At Risk (180+),1,Potential / Occasional
C00557,Christopher Perez,Male,53,46-55,Denver,CO,West,2024-02-15,22,7,1812.65,258.95,2022-03-25,2025-06-07,Active (0-30),3,Loyal Frequent
C00558,Michael Ramirez,Female,53,46-55,Boston,MA,East,2022-08-01,92,3,208.8,69.6,2023-08-31,2025-03-29,Cool (91-180),1,Potential / Occasional
C00559,David Hernandez,Male,68,65+,Nashville,TN,South,2021-10-22,91,3,804.98,268.33,2023-01-06,2025-03-30,Cool (91-180),1,Potential / Occasional
C00560,Anthony Thompson,Female,29,26-35,Detroit,MI,Central,2021-07-05,209,2,331.7,165.85,2024-01-06,2024-12-02,At Risk (180+),1,Potential / Occasional
C00561,Ashley Martinez,Female,32,26-35,New York,NY,East,2022-06-14,221,2,254.4,127.2,2024-05-18,2024-11-20,At Risk (180+),1,Potential / Occasional
C00562,Betty Clark,Female,53,46-55,Los Angeles,CA,West,2023-05-17,110,18,8662.19,481.23,2022-03-10,2025-03-11,Cool (91-180),0,High-Value Champions
C00563,Emily Johnson,Female,59,56-65,Chicago,IL,Central,2023-01-22,312,4,826.84,206.71,2022-08-23,2024-08-21,At Risk (180+),1,Potential / Occasional
C00564,Sandra Williams,Male,19,18-25,Houston,TX,South,2023-07-29,24,4,887.61,221.9,2022-06-14,2025-06-05,Active (0-30),1,Potential / Occasional
C00565,Christopher Rodriguez,Male,55,46-55,Phoenix,AZ,West,2022-01-10,125,5,854.6,170.92,2023-02-09,2025-02-24,Cool (91-180),1,Potential / Occasional
C00566,Christopher Brown,Male,71,65+,Philadelphia,PA,East,2023-10-02,681,2,385.35,192.68,2023-02-03,2023-08-18,At Risk (180+),2,Low-Value / At-Risk
C00567,Betty Ramirez,Male,73,65+,San Antonio,TX,South,2022-01-16,203,1,51.29,51.29,2024-12-08,2024-12-08,At Risk (180+),1,Potential / Occasional
C00568,Steven Clark,Male,19,18-25,San Diego,CA,West,2021-08-19,225,2,372.32,186.16,2024-08-30,2024-11-16,At Risk (180+),1,Potential / Occasional
C00569,James Perez,Female,42,36-45,Dallas,TX,South,2023-04-18,135,4,1066.63,266.66,2022-01-29,2025-02-14,Cool (91-180),1,Potential / Occasional
C00570,Paul Anderson,Male,54,46-55,San Jose,CA,West,2021-01-28,600,6,1569.07,261.51,2022-08-12,2023-11-07,At Risk (180+),2,Low-Value / At-Risk
C00571,Anthony Johnson,Male,57,56-65,Austin,TX,South,2021-09-18,160,7,2063.54,294.79,2022-06-04,2025-01-20,Cool (91-180),3,Loyal Frequent
C00572,Richard Taylor,Male,62,56-65,Jacksonville,FL,South,2022-04-05,132,4,1399.66,349.92,2022-01-31,2025-02-17,Cool (91-180),1,Potential / Occasional
C00573,Lisa Martin,Male,28,26-35,Fort Worth,TX,South,2023-07-08,155,2,353.85,176.92,2022-07-31,2025-01-25,Cool (91-180),1,Potential / Occasional
C00574,Ashley Lee,Male,31,26-35,Columbus,OH,Central,2023-10-31,125,3,429.66,143.22,2023-04-08,2025-02-24,Cool (91-180),1,Potential / Occasional
C00575,Mark Harris,Female,27,26-35,Charlotte,NC,South,2022-08-15,965,2,294.47,147.23,2022-01-19,2022-11-07,At Risk (180+),2,Low-Value / At-Risk
C00576,Patricia Miller,Female,18,18-25,Seattle,WA,West,2023-04-24,586,2,423.33,211.66,2023-01-29,2023-11-21,At Risk (180+),2,Low-Value / At-Risk
C00577,Sarah Moore,Male,60,56-65,Denver,CO,West,2021-05-13,229,8,4731.21,591.4,2022-03-17,2024-11-12,At Risk (180+),3,Loyal Frequent
C00578,William Robinson,Female,71,65+,Boston,MA,East,2023-08-30,133,6,1920.85,320.14,2022-02-20,2025-02-16,Cool (91-180),3,Loyal Frequent
C00579,Charles Anderson,Female,64,56-65,Nashville,TN,South,2024-02-19,162,3,191.01,63.67,2022-04-12,2025-01-18,Cool (91-180),1,Potential / Occasional
C00580,Ashley Brown,Female,73,65+,Detroit,MI,Central,2021-06-14,61,4,1109.86,277.46,2022-06-26,2025-04-29,Warm (31-90),1,Potential / Occasional
C00581,Mary Lee,Female,23,18-25,New York,NY,East,2021-06-05,58,5,1578.71,315.74,2023-05-03,2025-05-02,Warm (31-90),3,Loyal Frequent
C00582,Joshua Sanchez,Female,37,36-45,Los Angeles,CA,West,2022-09-12,238,1,22.59,22.59,2024-11-03,2024-11-03,At Risk (180+),1,Potential / Occasional
C00583,Jessica Thompson,Male,54,46-55,Chicago,IL,Central,2021-11-30,522,4,1204.46,301.12,2023-03-22,2024-01-24,At Risk (180+),2,Low-Value / At-Risk
C00584,David Martinez,Male,18,18-25,Houston,TX,South,2023-11-10,723,2,404.76,202.38,2022-06-30,2023-07-07,At Risk (180+),2,Low-Value / At-Risk
C00585,Emily Smith,Male,54,46-55,Phoenix,AZ,West,2021-04-29,163,11,5590.48,508.23,2022-03-27,2025-01-17,Cool (91-180),0,High-Value Champions
C00586,Emily Wilson,Male,66,65+,Philadelphia,PA,East,2023-12-19,618,3,350.04,116.68,2022-07-10,2023-10-20,At Risk (180+),2,Low-Value / At-Risk
C00587,Jennifer Davis,Male,59,56-65,San Antonio,TX,South,2022-11-22,11,2,122.62,61.31,2022-01-28,2025-06-18,Active (0-30),1,Potential / Occasional
C00588,Linda Anderson,Female,41,36-45,San Diego,CA,West,2021-10-03,1242,1,117.16,117.16,2022-02-03,2022-02-03,At Risk (180+),2,Low-Value / At-Risk
C00589,Linda Lee,Female,67,65+,Dallas,TX,South,2021-05-06,203,11,4864.28,442.21,2022-05-11,2024-12-08,At Risk (180+),3,Loyal Frequent
C00590,Elizabeth Thomas,Male,64,56-65,San Jose,CA,West,2023-11-29,51,2,90.25,45.12,2024-04-18,2025-05-09,Warm (31-90),1,Potential / Occasional
C00591,Charles Taylor,Female,61,56-65,Austin,TX,South,2022-03-03,106,8,4141.2,517.65,2022-03-05,2025-03-15,Cool (91-180),3,Loyal Frequent
C00592,Sarah Wilson,Male,62,56-65,Jacksonville,FL,South,2021-05-31,676,1,42.6,42.6,2023-08-23,2023-08-23,At Risk (180+),2,Low-Value / At-Risk
C00593,Donald Thomas,Female,59,56-65,Fort Worth,TX,South,2021-11-04,140,3,344.57,114.86,2022-09-05,2025-02-09,Cool (91-180),1,Potential / Occasional
C00594,Jessica Anderson,Female,67,65+,Columbus,OH,Central,2023-06-11,7,4,1535.68,383.92,2022-04-25,2025-06-22,Active (0-30),1,Potential / Occasional
C00595,Emily Jones,Female,46,46-55,Charlotte,NC,South,2021-05-09,175,1,231.83,231.83,2025-01-05,2025-01-05,Cool (91-180),1,Potential / Occasional
C00596,Matthew Miller,Female,64,56-65,Seattle,WA,West,2022-06-01,32,8,5700.91,712.61,2023-06-01,2025-05-28,Warm (31-90),3,Loyal Frequent
C00597,Joshua Taylor,Female,60,56-65,Denver,CO,West,2021-11-07,371,6,1377.09,229.52,2022-05-18,2024-06-23,At Risk (180+),3,Loyal Frequent
C00598,William Ramirez,Male,43,36-45,Boston,MA,East,2021-04-24,118,2,203.53,101.76,2024-10-29,2025-03-03,Cool (91-180),1,Potential / Occasional
C00599,Robert Rodriguez,Female,29,26-35,Nashville,TN,South,2021-10-30,107,2,299.24,149.62,2023-04-02,2025-03-14,Cool (91-180),1,Potential / Occasional
C00600,Anthony Hernandez,Female,63,56-65,Detroit,MI,Central,2023-09-14,235,6,1555.54,259.26,2022-11-03,2024-11-06,At Risk (180+),3,Loyal Frequent
C00601,Steven Rodriguez,Female,48,46-55,New York,NY,East,2023-03-12,624,4,1743.32,435.83,2022-03-29,2023-10-14,At Risk (180+),2,Low-Value / At-Risk
C00602,James Martinez,Female,58,56-65,Los Angeles,CA,West,2023-12-13,257,2,127.82,63.91,2024-06-19,2024-10-15,At Risk (180+),1,Potential / Occasional
C00603,Karen Clark,Female,26,26-35,Chicago,IL,Central,2023-10-07,10,3,522.35,174.12,2022-07-25,2025-06-19,Active (0-30),1,Potential / Occasional
C00604,Donna Jackson,Male,65,56-65,Houston,TX,South,2024-03-30,644,1,49.13,49.13,2023-09-24,2023-09-24,At Risk (180+),2,Low-Value / At-Risk
C00605,Ashley Ramirez,Female,30,26-35,Phoenix,AZ,West,2023-02-20,99,1,63.6,63.6,2025-03-22,2025-03-22,Cool (91-180),1,Potential / Occasional
C00606,Elizabeth Anderson,Female,21,18-25,Philadelphia,PA,East,2024-03-28,140,4,1548.22,387.06,2022-08-01,2025-02-09,Cool (91-180),1,Potential / Occasional
C00607,Paul Thomas,Male,55,46-55,San Antonio,TX,South,2024-01-31,185,6,1405.58,234.26,2022-09-04,2024-12-26,At Risk (180+),3,Loyal Frequent
C00608,Daniel Hernandez,Female,35,26-35,San Diego,CA,West,2021-01-19,415,2,273.28,136.64,2023-04-04,2024-05-10,At Risk (180+),1,Potential / Occasional
C00609,Emily Harris,Female,36,36-45,Dallas,TX,South,2022-02-01,80,2,279.88,139.94,2022-12-20,2025-04-10,Warm (31-90),1,Potential / Occasional
C00610,Paul Gonzalez,Female,38,36-45,San Jose,CA,West,2023-04-02,493,2,180.96,90.48,2022-03-07,2024-02-22,At Risk (180+),1,Potential / Occasional
C00611,Sandra Robinson,Male,24,18-25,Austin,TX,South,2023-12-25,736,2,179.61,89.8,2022-04-06,2023-06-24,At Risk (180+),2,Low-Value / At-Risk
C00612,Christopher Ramirez,Female,46,46-55,Jacksonville,FL,South,2021-05-23,54,5,592.63,118.53,2022-10-17,2025-05-06,Warm (31-90),1,Potential / Occasional
C00613,Richard Thompson,Female,52,46-55,Fort Worth,TX,South,2021-11-01,513,1,157.66,157.66,2024-02-02,2024-02-02,At Risk (180+),2,Low-Value / At-Risk
C00614,Jessica Jackson,Male,52,46-55,Columbus,OH,Central,2021-04-12,91,4,1441.21,360.3,2023-02-05,2025-03-30,Cool (91-180),1,Potential / Occasional
C00615,Matthew Davis,Female,27,26-35,Charlotte,NC,South,2023-08-26,213,5,1672.75,334.55,2022-09-19,2024-11-28,At Risk (180+),3,Loyal Frequent
C00616,Anthony Johnson,Male,20,18-25,Seattle,WA,West,2023-08-20,589,2,120.29,60.14,2022-05-03,2023-11-18,At Risk (180+),2,Low-Value / At-Risk
C00617,Christopher White,Female,65,56-65,Denver,CO,West,2021-03-26,142,4,1745.49,436.37,2022-08-24,2025-02-07,Cool (91-180),1,Potential / Occasional
C00618,Donald Thompson,Female,46,46-55,Boston,MA,East,2022-03-30,574,1,163.99,163.99,2023-12-03,2023-12-03,At Risk (180+),2,Low-Value / At-Risk
C00619,Matthew Gonzalez,Male,22,18-25,Nashville,TN,South,2024-03-23,54,2,144.73,72.36,2022-05-23,2025-05-06,Warm (31-90),1,Potential / Occasional
C00620,Elizabeth Thomas,Female,61,56-65,Detroit,MI,Central,2021-10-31,45,2,168.68,84.34,2022-01-28,2025-05-15,Warm (31-90),1,Potential / Occasional
C00621,John Jones,Male,40,36-45,New York,NY,East,2023-02-22,521,4,637.21,159.3,2022-05-29,2024-01-25,At Risk (180+),2,Low-Value / At-Risk
C00622,Steven Jackson,Female,60,56-65,Los Angeles,CA,West,2022-05-13,149,2,247.3,123.65,2022-06-23,2025-01-31,Cool (91-180),1,Potential / Occasional
C00623,Nancy Ramirez,Female,60,56-65,Chicago,IL,Central,2023-10-02,14,6,1883.58,313.93,2022-03-04,2025-06-15,Active (0-30),3,Loyal Frequent
C00624,Michael Ramirez,Female,70,65+,Houston,TX,South,2023-10-12,365,1,178.88,178.88,2024-06-29,2024-06-29,At Risk (180+),1,Potential / Occasional
C00625,Mark Brown,Female,53,46-55,Phoenix,AZ,West,2024-02-22,35,4,1272.44,318.11,2022-02-05,2025-05-25,Warm (31-90),1,Potential / Occasional
C00626,Kimberly Robinson,Male,21,18-25,Philadelphia,PA,East,2022-12-16,738,1,298.99,298.99,2023-06-22,2023-06-22,At Risk (180+),2,Low-Value / At-Risk
C00627,Sandra Smith,Male,36,36-45,San Antonio,TX,South,2023-02-28,152,6,1309.94,218.32,2022-03-22,2025-01-28,Cool (91-180),3,Loyal Frequent
C00628,Elizabeth Wilson,Male,69,65+,San Diego,CA,West,2023-08-22,96,16,7881.93,492.62,2022-03-23,2025-03-25,Cool (91-180),0,High-Value Champions
C00629,Elizabeth Williams,Male,64,56-65,Dallas,TX,South,2022-05-09,415,7,1459.1,208.44,2022-01-21,2024-05-10,At Risk (180+),3,Loyal Frequent
C00630,Donald Sanchez,Female,33,26-35,San Jose,CA,West,2024-03-25,629,1,109.88,109.88,2023-10-09,2023-10-09,At Risk (180+),2,Low-Value / At-Risk
C00631,Thomas Hernandez,Female,35,26-35,Austin,TX,South,2021-04-16,56,8,4786.21,598.28,2022-01-19,2025-05-04,Warm (31-90),3,Loyal Frequent
C00632,Michelle Thompson,Male,21,18-25,Jacksonville,FL,South,2021-01-02,76,1,69.32,69.32,2025-04-14,2025-04-14,Warm (31-90),1,Potential / Occasional
C00633,Betty Lee,Male,28,26-35,Fort Worth,TX,South,2021-03-31,450,2,160.13,80.06,2022-11-01,2024-04-05,At Risk (180+),1,Potential / Occasional
C00634,Jennifer Ramirez,Male,30,26-35,Columbus,OH,Central,2024-02-06,505,5,1614.8,322.96,2023-04-03,2024-02-10,At Risk (180+),1,Potential / Occasional
C00635,Nancy Ramirez,Female,73,65+,Charlotte,NC,South,2021-06-08,369,7,2380.41,340.06,2022-03-29,2024-06-25,At Risk (180+),3,Loyal Frequent
C00636,Paul Gonzalez,Male,53,46-55,Seattle,WA,West,2022-03-21,333,6,1754.51,292.42,2022-09-02,2024-07-31,At Risk (180+),3,Loyal Frequent
C00637,Christopher Lee,Female,24,18-25,Denver,CO,West,2024-01-13,551,1,345.56,345.56,2023-12-26,2023-12-26,At Risk (180+),2,Low-Value / At-Risk
C00638,Ashley Ramirez,Male,59,56-65,Boston,MA,East,2024-04-10,52,17,9545.42,561.5,2022-02-12,2025-05-08,Warm (31-90),0,High-Value Champions
C00639,Paul Johnson,Female,72,65+,Nashville,TN,South,2022-07-13,293,3,628.67,209.56,2023-04-13,2024-09-09,At Risk (180+),1,Potential / Occasional
C00640,Michelle Williams,Female,45,36-45,Detroit,MI,Central,2024-02-16,454,4,522.67,130.67,2023-02-16,2024-04-01,At Risk (180+),1,Potential / Occasional
C00641,Jessica Lee,Male,27,26-35,New York,NY,East,2023-11-16,414,3,612.79,204.26,2022-10-11,2024-05-11,At Risk (180+),1,Potential / Occasional
C00642,Charles Davis,Male,59,56-65,Los Angeles,CA,West,2023-09-11,461,2,210.02,105.01,2022-12-14,2024-03-25,At Risk (180+),1,Potential / Occasional
C00643,Jennifer Wilson,Female,66,65+,Chicago,IL,Central,2022-08-07,325,2,137.25,68.62,2023-01-15,2024-08-08,At Risk (180+),1,Potential / Occasional
C00644,Michael Harris,Male,21,18-25,Houston,TX,South,2024-03-23,501,4,717.51,179.38,2023-04-05,2024-02-14,At Risk (180+),1,Potential / Occasional
C00645,Michael Anderson,Female,53,46-55,Phoenix,AZ,West,2021-02-19,652,2,212.67,106.34,2022-06-14,2023-09-16,At Risk (180+),2,Low-Value / At-Risk
C00646,David Thompson,Female,42,36-45,Philadelphia,PA,East,2023-12-20,446,2,237.73,118.86,2023-05-22,2024-04-09,At Risk (180+),1,Potential / Occasional
C00647,Karen Lewis,Female,27,26-35,San Antonio,TX,South,2021-05-26,31,4,1226.74,306.68,2022-07-24,2025-05-29,Warm (31-90),1,Potential / Occasional
C00648,Mary Johnson,Male,22,18-25,San Diego,CA,West,2023-09-20,200,1,138.37,138.37,2024-12-11,2024-12-11,At Risk (180+),1,Potential / Occasional
C00649,Christopher Sanchez,Male,61,56-65,Dallas,TX,South,2022-11-18,38,7,1646.19,235.17,2022-01-25,2025-05-22,Warm (31-90),3,Loyal Frequent
C00650,Patricia Martinez,Male,34,26-35,San Jose,CA,West,2022-11-04,863,3,562.13,187.38,2022-03-06,2023-02-17,At Risk (180+),2,Low-Value / At-Risk
C00651,Daniel Lopez,Male,32,26-35,Austin,TX,South,2022-10-24,648,1,23.76,23.76,2023-09-20,2023-09-20,At Risk (180+),2,Low-Value / At-Risk
C00652,Margaret Jones,Female,49,46-55,Jacksonville,FL,South,2022-02-23,524,4,597.22,149.3,2022-10-20,2024-01-22,At Risk (180+),2,Low-Value / At-Risk
C00653,Jessica Taylor,Male,30,26-35,Fort Worth,TX,South,2022-10-12,55,6,1118.45,186.41,2022-08-17,2025-05-05,Warm (31-90),3,Loyal Frequent
C00654,Anthony Jackson,Male,42,36-45,Columbus,OH,Central,2022-05-24,457,1,21.7,21.7,2024-03-29,2024-03-29,At Risk (180+),1,Potential / Occasional
C00655,Barbara Garcia,Male,24,18-25,Charlotte,NC,South,2023-02-09,543,2,203.2,101.6,2022-10-24,2024-01-03,At Risk (180+),2,Low-Value / At-Risk
C00656,Barbara Williams,Female,66,65+,Seattle,WA,West,2022-09-29,161,7,2129.59,304.23,2022-02-02,2025-01-19,Cool (91-180),3,Loyal Frequent
